#"Progress (%)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
0.1%,9.679678986081854,15.635419407568982,25.315098393650835,208.94541269211845
0.1%,16.54359135867344,21.680579334825556,38.22417069349899,289.7304816989032
0.1%,23.582697231322527,16.834803157722718,40.417500389045244,224.97349138444804
0.1%,28.837078795186244,28.478272610225602,57.315351405411846,380.5721015978438
0.1%,26.960151519073406,26.14930693617469,53.109458455248095,349.448747549869
0.1%,19.776300820219603,13.245336511848253,33.021637332067854,177.00531284593285
0.1%,24.1629394806223,29.764499774268167,53.927439254890466,397.76072050221336
0.1%,10.812082710675895,30.086893757067404,40.898976467743296,402.06906312030986
0.1%,17.95372250616856,20.971368875165,38.92509138133356,280.25288034286876
0.1%,15.439258693293887,23.918056164481488,39.35731485777538,319.6312158829311
0.1%,17.55179721674358,22.988209810448488,40.54000702719207,307.2051257909932
0.1%,13.865197365463246,25.378129936301615,39.243327301764865,339.14305044658914
0.1%,17.413242112828243,33.78189982606082,51.195141938889066,451.44762776642136
0.1%,17.205437754048035,24.756816160765478,41.962253914813516,330.8400647794537
0.1%,40.75665207114071,21.983711963321593,62.7403640344623,293.7814233788488
0.1%,23.29473370825872,20.82919330824556,44.12392701650428,278.35290364698704
0.1%,13.382681158866035,25.292787362944477,38.675468521810515,338.0025668595814
0.1%,22.761709078215063,25.637915960421747,48.39962503863681,342.61472566082415
0.1%,17.508745301049203,34.65895905316406,52.167704354213264,463.16829207260577
0.1%,33.344979299232364,26.08855358863081,59.43353288786317,348.63686441810995
0.1%,20.268932885490358,43.5927128923916,63.86164577788196,582.5553602521494
0.1%,22.703332000412047,23.1430363264264,45.846368326838444,309.27416464651805
0.1%,19.982220764795784,30.601355404328253,50.583576169124036,408.944120219779
0.1%,33.16055577359657,12.075433010445755,45.23598878404233,161.371196258554
0.1%,16.83089685737923,23.724229318907135,40.555126176286365,317.0409924176277
0.1%,18.24222262663625,33.71704472053953,51.95926734717578,450.58093040224475
0.1%,18.667375024640933,18.132131768338574,36.79950679297951,242.31046552478992
0.1%,15.391613001585938,18.535038228048155,33.92665122963409,247.69474427714528
0.1%,17.235697069644743,22.137175059974663,39.37287212961941,295.83224205069473
0.1%,19.40674831601791,19.22069895169687,38.627447267714786,256.85763649864873
0.1%,14.420015557436273,14.665511797390927,29.0855273548272,195.98396019767657
0.1%,15.836987654911354,12.064389880265695,27.901377535177048,161.22362033924298
0.1%,18.891998373772367,20.84404414533989,39.73604251911226,278.55136421939716
0.1%,11.146294889622368,36.75346045283102,47.89975534245339,491.15836051463145
0.1%,13.514281571580796,30.360980438300594,43.87526200988139,405.7318465245055
0.1%,28.787573467940092,21.355154785284494,50.14272825322459,285.38163981423406
0.1%,14.987238042405806,18.67840409432593,33.665642136731734,249.61062765158624
0.1%,22.211907845921814,11.790237111366725,34.002144957288536,157.55995376624708
0.1%,14.308398674475029,22.55964749881273,36.86804617328776,301.4779926239946
0.1%,10.96881344052963,23.457585583451294,34.42639902398092,313.4776735264429
0.1%,13.927730115377926,12.286800277839937,26.214530393217863,164.19582281727
0.1%,11.263050776469754,7.667175124666122,18.930225901135877,102.46102319651125
0.1%,11.773365228902549,15.8501272188666,27.62349244776915,211.81468092665554
0.1%,5.308076123241335,16.917324332117552,22.225400455358887,226.07627093837672
0.1%,10.791706759482622,12.138923985373246,22.93063074485587,162.21966393394158
0.1%,13.224037278618198,21.920402009058723,35.14443928767692,292.9353747903107
0.1%,16.97512957872823,24.302079741060393,41.277209319788625,324.76315143260615
0.1%,12.97303705046943,16.602520316065768,29.575557366535197,221.8693575619927
0.1%,8.565257319976809,33.05541296735338,41.620670287330185,441.73915161038394
0.1%,11.49852103809826,34.936630691001966,46.43515172910023,466.87898338497644
0.1%,14.884569359011948,22.155591381101786,37.040160740113734,296.078350307715
0.1%,23.17162869835738,24.971639894089524,48.1432685924469,333.71088214900414
0.1%,31.651119688525796,15.579264862645289,47.230384551171085,208.19498609608232
0.1%,37.43026768998243,38.80223788995612,76.23250557993855,518.5373924392354
0.1%,13.293942068525212,30.16807073797315,43.462012806498365,403.15387941684236
0.1%,20.194362481241114,25.85511442586455,46.049476907105664,345.5172779886543
0.1%,8.24441032053437,16.75208407678833,24.9964943973227,223.86806708767594
0.1%,15.877156063914299,18.168473831067775,34.04562989498207,242.79612613274006
0.1%,7.815745385130867,36.18232888985183,43.9980742749827,483.52598961254927
0.1%,13.367540465113052,27.164425720812535,40.53196618592558,363.01438386948047
0.1%,11.869449452962726,22.515951859030807,34.38540131199353,300.89406179047563
0.1%,9.677078642416745,25.58393508397799,35.26101372639474,341.89334709002844
0.1%,15.905620526697021,20.84263036897827,36.74825089567529,278.53247108467315
0.1%,18.563329227268696,23.614169319051307,42.17749854632,315.5701951533319
0.1%,20.13427175814286,25.782962687301136,45.917234445443995,344.5530713756045
0.1%,24.1902892049402,27.182060464026186,51.372349668966386,363.25004743580047
0.1%,20.02750845589253,37.890557787549824,57.918066243442354,506.3540687767912
0.1%,29.267700904980302,44.06774802798828,73.33544893296857,588.9035374172885
0.1%,30.719067214988172,26.959704409654734,57.678771624642906,360.2785711783268
0.1%,16.395594334695488,26.73449026580139,43.13008460049688,357.2689005705298
0.1%,7.150132028575172,18.48173486969457,25.63186689826974,246.98241978371507
0.1%,9.081933945883065,15.347006025736235,24.4289399716193,205.09117306335605
0.1%,14.526982317513102,25.110709533594065,39.637691851107164,335.56935248879904
0.1%,12.039585159625858,32.11940479496773,44.158989954593586,429.2307174734885
0.1%,14.824925981462002,23.883710702650014,38.708636684112015,319.17223704076423
0.1%,8.995748974208254,34.00218360717039,42.99793258137864,454.391411003284
0.1%,18.29829556321056,29.630421164082918,47.92871672729348,395.96894825689833
0.1%,26.148254178464413,18.919573665052198,45.06782784351661,252.83352012224086
0.1%,28.632419164292514,20.60336340228208,49.2357825665746,275.33500424373096
0.1%,34.489949884824455,32.963781017501994,67.45373090232644,440.5146193430748
0.1%,26.357178397476673,34.03338852714278,60.390566924619456,454.8084209159507
0.1%,21.47373871714808,37.85628131432551,59.33002003147359,505.8960118704303
0.1%,28.550951226390666,29.959097945374857,58.51004917176552,400.36125164954774
0.1%,24.7895718436921,22.950927404945134,47.740499248637235,306.70689882304356
0.1%,30.799147078418173,16.403394783166533,47.202541861584706,219.2083245852228
0.1%,28.32525700237602,31.15637499962616,59.48163200200218,416.361177311039
0.1%,21.32565968464769,43.191423909331874,64.51708359397956,577.1926968026721
0.1%,28.264205422431587,25.679241005118644,53.94344642755023,343.16697682170656
0.1%,31.623201364651322,23.825707652909287,55.44890901756061,318.39710777498897
0.1%,22.42203967203386,33.20347565666603,55.62551532869989,443.717801425672
0.1%,33.08414621464908,14.531074586461438,47.61522080111052,194.1873957572471
0.1%,20.119409802528935,28.778451445236364,48.8978612477653,384.58356997792447
0.1%,23.74198499934937,34.444479213691764,58.186464213041134,460.30207036121476
0.1%,24.255591158289462,44.69266540974325,68.94825656803272,597.254680218489
0.1%,18.815474887844175,20.595008276528446,39.41048316437262,275.2233497269456
0.1%,11.515608582063578,17.956815852357888,29.472424434421466,239.9676146257377
0.1%,14.661208459176123,17.647258329668997,32.308466788845124,235.83081326185047
0.1%,16.64387703331886,20.483867225281294,37.12774425860015,273.7381057296768
0.1%,18.495867373479996,9.51542893545604,28.011296308936036,127.16033858988862
0.1%,12.432238260531449,25.297188150160167,37.729426410691616,338.061377197634
0.1%,12.275319713749923,14.770030961020431,27.045350674770354,197.3807119706562
0.1%,6.389729764312506,26.02092737420674,32.41065713851924,347.7331350768425
0.1%,22.915059620514512,9.062781544884862,31.977841165399376,121.11134218233971
0.1%,19.679554716632992,16.210183279602607,35.889737996235596,216.6263243013362
0.1%,19.407810593023896,24.414030360092568,43.821840953116464,326.2592141658829
0.1%,21.720475448295474,12.798817978532226,34.5192934268277,171.03822000458368
0.1%,13.810283510072622,17.636227120469165,31.446510630541788,235.68339664969128
0.1%,13.405481728259474,13.961955826755132,27.367437555014604,186.58192314292788
0.1%,21.269067164044827,13.250246461828919,34.51931362587375,177.07092742896805
0.1%,15.705665641464293,31.180499612764685,46.88616525422898,416.68356887066847
0.1%,15.834782676481154,24.988085733462764,40.82286840994392,333.9306576859012
0.1%,8.051405245438218,19.20631980682734,27.25772505226556,256.6654794300977
0.1%,29.21880991704529,14.15543653100695,43.37424644805224,189.1675209157825
0.1%,27.24290668964386,24.181354305548588,51.42426099519245,323.14982560565466
0.1%,28.97518087166827,32.284646112476594,61.259826984144865,431.4389355187278
0.1%,19.868564247375616,25.70987833338657,45.578442580762186,343.57640166870664
0.1%,18.78450736729428,37.08921513015804,55.87372249745232,495.6452500433794
0.1%,26.270164635410765,20.668752810826206,46.93891744623697,276.2088418171146
0.1%,19.50442869249673,21.076801526964474,40.581230219461204,281.66183960179353
0.1%,11.36637919023633,20.820103891439555,32.18648308167589,278.2314363619622
0.1%,16.231976931681857,16.577124124383133,32.80910105606499,221.52997314168303
0.1%,9.849910752149299,17.14868501922155,26.998595771370848,229.1680814608546
0.1%,18.149115677690133,16.34710303026972,34.496218707959855,218.45606439740254
